ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	GlobalOutlier	GlobalOutlierReason	OutlierFrequency	GeneID
28665	Rraga_01	Rraga	Rraga	NM_178376.3	GRCm38.p6	chr4:86576104-86576143	False		0	68441
24274	Myh10_01	Myh10	Myh10	"NM_175260.2,XM_006534489.3,XM_017314835.2,XM_017314834.2"	GRCm38.p6	chr11:68699336-68699371	False		0	77579
23012	Lmtk2_01	Lmtk2	Lmtk2	"NM_001081109.2,XM_006504825.4"	GRCm38.p6	chr5:144171769-144171804	False		0	231876
20064	Gfm2_01	Gfm2	Gfm2	"XM_030247303.1,NM_177266.5,XM_006517689.4,XM_006517691.4,NM_001271465.1,XM_006517690.4,XM_030247302.1,NM_001271463.1,XM_030247301.1,NM_001271464.1,XM_030247300.1,NM_001146043.2"	GRCm38.p6	chr13:97149310-97149345	False		0	320806
25097	Nynrin_01	Nynrin	Nynrin	NM_001040072.1	GRCm38.p6	chr14:55863106-55863145	False		0	277154
22956	Lin54_01	Lin54	Lin54	"NM_001359914.1,XM_011249428.2,XM_006534884.4,NM_172714.4,XM_011249429.3,NM_001346583.1,NM_001115010.1,XM_017320848.2,XM_006534883.4"	GRCm38.p6	chr5:100459634-100459683	False		0	231506
26305	Pank3_01	Pank3	Pank3	NM_145962.2	GRCm38.p6	chr11:35777672-35777707	False		0	211347
29219	Sft2d1_01	Sft2d1	Sft2d1	"NM_001357890.1,XM_011246185.3,NM_134114.2"	GRCm38.p6	chr17:8311226-8311260	False		0	106489
30300	Srp19_01	Srp19	Srp19	"NM_025527.3,XM_006526155.1"	GRCm38.p6	chr18:34334475-34334514	False		0	66384
15935	Btg3_01	Btg3	"Gm7334,Btg3"	"NR_002700.1,NM_001297747.1,NM_009770.3"	GRCm38.p6	"chr17:50699133-50699167,chr16:78364841-78364875"	False		0	12228
16826	Cers5_01	Cers5	Cers5	NM_028015.2	GRCm38.p6	chr15:99751299-99751338	False		0	71949
26600	Pdxp_01	Pdxp	Pdxp	"NM_020271.3,XR_003951417.1"	GRCm38.p6	chr15:78918186-78918220	False		0	57028
16701	Cdkn2d_01	Cdkn2d	Cdkn2d	"NM_009878.3,XM_006509968.2"	GRCm38.p6	chr9:21290911-21290945	False		0	12581
23734	Mgmt_01	Mgmt	Mgmt	"XM_006507407.2,NM_001377037.1,XM_006507410.3,NM_008598.3,NM_008598.2,XM_006507406.2,XM_006507408.4,XM_006507409.3,XM_006507405.4,XM_030242192.1"	GRCm38.p6	chr7:137121593-137121627	False		0	17314
14986	Anxa3_01	Anxa3	Anxa3	NM_013470.2	GRCm38.p6	chr5:96811056-96811099	False		0	11745
29576	Slc27a1_01	Slc27a1	Slc27a1	"XM_030243586.1,XM_030243583.1,XM_030243575.1,XM_006509677.1,XM_030243582.1,XM_030243580.1,NM_001357181.1,XM_006509674.4,NM_011977.4,XM_006509675.4,XM_030243576.1,XM_030243585.1,XM_030243581.1,XM_006509678.4,NM_001357180.1,NM_001357182.1,XM_030243578.1,XM_006509671.4,XM_030243579.1,XM_030243574.1"	GRCm38.p6	chr8:71585417-71585462	False		0	26457
15890	Brk1_01	Brk1	Brk1	NM_133937.1	GRCm38.p6	chr6:113604782-113604816	False		0	101314
21245	H2bu2_01	H2bu2	H2bu2	NM_030082.4	GRCm38.p6	chr11:58948944-58948978	False		0	78303
20804	Gna13_01	Gna13	Gna13	"NM_001359034.1,NM_010303.3"	GRCm38.p6	chr11:109365662-109365703	False		0	14674
32427	Usp37_01	Usp37	Usp37	"NM_001310662.1,NM_176972.4,XM_006496057.4,XM_030254923.1,XM_006496054.3,XR_373256.4"	GRCm38.p6	chr1:74490135-74490176	False		0	319651
27658	Psmd13_01	Psmd13	Psmd13	NM_011875.4	GRCm38.p6	chr7:140887026-140887067	False		0	23997
18431	Donson_01	Donson	Donson	"XM_006523070.3,NM_021720.1,XM_006523069.4"	GRCm38.p6	chr16:91682556-91682593	False		0	60364
27213	Ppard_01	Ppard	Ppard	NM_011145.3	GRCm38.p6	chr17:28297110-28297145	False		0	19015
28989	Sdha_01	Sdha	Sdha	NM_023281.1	GRCm38.p6	chr13:74339632-74339667	False		0	66945
21975	Ilf3_01	Ilf3	Ilf3	"XM_011242404.3,NM_010561.3,XM_006510037.4,XM_017313152.2,XM_011242405.3,XR_003947787.1,XR_003947786.1,XR_001778803.2,NM_001042707.2,XM_030244070.1,XM_006510029.4,XR_003947788.1,XM_017313143.2,XM_011242403.3,XR_003947790.1,XM_030244072.1,XR_001778801.2,XM_030244073.1,XM_030244071.1,XM_017313140.2,XR_001778802.2,XM_017313141.2,XM_006510034.4,XM_006510030.3,XM_017313145.2,XM_017313139.2,XM_006510036.4,XM_017313142.2,XM_017313138.2,NM_001042708.2,NM_001277322.1,XM_017313147.2,XM_017313148.2,XM_017313149.2,XM_030244069.1,XM_030244068.1,NM_001277321.1,XR_001778804.2,XM_017313146.2,XM_017313150.2,XM_006510031.3,NM_001042709.2"	GRCm38.p6	chr9:21394207-21394248	False		0	16201
14424	Actn1_01	Actn1	Actn1	"XM_006515389.2,XM_006515386.2,XM_030246514.1,XM_006515387.4,NM_001346669.1,NM_134156.2,XM_030246513.1,XM_006515384.2,XM_006515385.2"	GRCm38.p6	chr12:80196973-80197010	False		0	109711
21859	Igfbp7_01	Igfbp7	Igfbp7	"NM_008048.3,NM_001159518.1"	GRCm38.p6	chr5:77355614-77355648	False		0	29817
30417	Stard9_01	Stard9	Stard9	"XM_006500512.4,XR_001783628.2,XM_006500511.4,NM_001370940.1,XM_006500510.4,XM_030251969.1"	GRCm38.p6	chr2:120684905-120684940	False		0	668880
32734	Vps11_01	Vps11	Vps11	"NM_001357393.1,XM_017313598.1,XR_001779011.2,NM_027889.2"	GRCm38.p6	chr9:44359211-44359246	False		0	71732
32100	Tubb3_01	Tubb3	Tubb3	NM_023279.3	GRCm38.p6	chr8:123418990-123419024	False		0	22152
17029	Cilk1_01	Cilk1	Cilk1	"XM_006511304.2,XM_030244465.1,NM_001163780.1,XM_030244466.1,NM_019987.2"	GRCm38.p6	chr9:78150601-78150640	False		0	56542
30814	Tax1bp1_01	Tax1bp1	Tax1bp1	"NM_025816.3,NM_001355596.1,NM_001355595.1,XM_006506370.4"	GRCm38.p6	chr6:52744279-52744316	False		0	52440
33012	Xrcc5_01	Xrcc5	Xrcc5	"NM_001357520.1,NM_009533.2,NM_001357519.1,XM_006495893.4,XM_006495892.2"	GRCm38.p6	chr1:72315477-72315512	False		0	22596
15995	C2cd5_01	C2cd5	C2cd5	"NM_029081.3,NM_001362113.1,XM_017321799.2,XM_030255649.1,XM_017321797.2,XM_017321807.2,NM_001362115.1,XM_017321804.2,NM_029897.2,XM_017321800.2,NM_001362116.1,NM_001362118.1,NM_001362117.1,XM_017321801.2,XM_017321802.2,NM_001286578.1,XM_006506997.4,XR_001785180.2,XM_006507009.4,XM_017321809.2,XM_017321813.2,NM_001362114.1,XR_001785182.2,NM_001109688.2,XM_017321798.2"	GRCm38.p6	chr6:143061755-143061800	False		0	74741
21752	Icam2_01	Icam2	Icam2	"XM_030245594.1,XM_030245595.1,XM_011248763.3,XM_011248762.3,NM_010494.2,XM_006532303.2,XM_011248761.3"	GRCm38.p6	chr11:106380900-106380935	False		0	15896
21236	H2az2_01	H2az2	H2az2	"XM_030246426.1,NM_029938.1,NM_001347064.1"	GRCm38.p6	chr11:6429135-6429172	False		0	77605
24917	Nrarp_01	Nrarp	Nrarp	NM_025980.2	GRCm38.p6	chr2:25181208-25181245	False		0	67122
24539	Ndufb4_01	Ndufb4	"Ndufb4b,Ndufb4,Ndufb4c"	"NM_001362047.1,NM_026610.1,XM_001478443.6"	GRCm38.p6	"chr19:25033324-25033358,chr16:37649124-37649158,chr15:73809680-73809714"	False		0	100042503
17960	Dbp_01	Dbp	Dbp	"XM_006540596.3,NM_016974.3,XM_006540597.2"	GRCm38.p6	chr7:45708329-45708365	False		0	13170
17672	Ctnnb1_01	Ctnnb1	Ctnnb1	"NM_007614.3,NM_001165902.1"	GRCm38.p6	chr9:120951021-120951056	False		0	12387
28496	Rnf41_01	Rnf41	Rnf41	"NR_104290.1,NR_104288.1,NM_001164237.1,NM_026259.3,NR_104289.1"	GRCm38.p6	chr10:128428647-128428690	False		0	67588
16483	Cct5_01	Cct5	Cct5	"NM_001348035.1,NM_007637.3"	GRCm38.p6	chr15:31597447-31597484	False		0	12465
29080	Sema6d_01	Sema6d	Sema6d	"XM_017317026.1,XM_017317021.2,XM_030249343.1,XM_030249366.1,XM_006499113.4,XM_006499112.4,NM_199238.3,NM_001291000.1,XM_030249357.1,XM_030249369.1,XM_030249368.1,XM_006499111.4,XM_030249358.1,XM_017317001.2,XM_017317028.1,XM_017317019.2,NM_001290997.1,XM_030249361.1,NM_199240.3,XM_017317012.2,XM_017316995.2,XM_030249363.1,XM_017317014.2,XM_030249351.1,XM_030249347.1,XM_030249365.1,XM_006499114.4,XM_017317010.2,XM_011239427.3,XM_030249345.1,XM_030249371.1,XM_030249372.1,NM_199239.3,NM_172537.4,XM_030249334.1,XM_030249335.1,XM_030249373.1,NM_199241.3"	GRCm38.p6	chr2:124654148-124654197	False		0	214968
29626	Slc35b3_01	Slc35b3	Slc35b3	"XM_006516527.3,XM_017315356.2,XM_006516529.3,XR_001780746.2,XR_003950410.1,XM_006516528.3,NM_134060.4,NM_001170430.1,XM_030247124.1,NM_001170431.2,XR_003950409.1,XR_003950411.1,XM_006516530.3,XR_003950408.1,XM_006516531.3,XR_001780745.2"	GRCm38.p6	chr13:38954180-38954219	False		0	108652
18222	Dhx38_01	Dhx38	Dhx38	"NR_151644.1,XM_006531261.3,NM_178380.2"	GRCm38.p6	chr8:109556438-109556473	False		0	64340
14339	Acat1_01	Acat1	Acat1	NM_144784.3	GRCm38.p6	chr9:53592047-53592082	False		0	110446
22153	Itfg1_01	Itfg1	Itfg1	NM_028007.3	GRCm38.p6	chr8:85836444-85836485	False		0	71927
27742	Ptpn1_01	Ptpn1	Ptpn1	"NM_011201.3,XM_006498981.4"	GRCm38.p6	chr2:167963629-167963666	False		0	19246
27949	Rad23a_01	Rad23a	Rad23a	"NM_001297606.1,XM_011248328.3,XM_030243357.1,XM_030243358.1,XM_011248327.3,NM_001297607.1,NM_009010.5"	GRCm38.p6	chr8:84837525-84837560	False		0	19358
25559	Olfr197_01	Olfr197	Olfr197	"NM_146484.1,NR_160650.1"	GRCm38.p6	chr16:59186011-59186060	False		0	258477
29129	Serpina3i_01	Serpina3i	Serpina3i	"XM_017315152.1,XM_006516132.3,XM_017315154.1,NM_001199940.1,XM_017315153.1"	GRCm38.p6	chr12:104265149-104265183	False		0	628900
14866	Anapc1_01	Anapc1	Anapc1	"XM_030248086.1,XM_011239333.3,NM_008569.2,XM_011239332.3"	GRCm38.p6	chr2:128650320-128650363	False		0	17222
23375	Map1lc3a_01	Map1lc3a	Map1lc3a	"NR_046364.1,NM_025735.3"	GRCm38.p6	chr2:155277148-155277191	False		0	66734
17576	Cryzl1_01	Cryzl1	Cryzl1	"XR_003951818.1,XR_003951816.1,NM_133679.2,XR_003951817.1,XM_030249237.1,XM_030249235.1,XM_030249236.1,XM_030249238.1,NM_026994.1,XR_003951815.1"	GRCm38.p6	chr16:91695264-91695299	False		0	66609
28511	Rnpepl1_01	Rnpepl1	Rnpepl1	"XM_011247894.3,XM_011247893.3,XM_011247895.3,NM_181405.4,XM_030255159.1"	GRCm38.p6	chr1:92916432-92916467	False		0	108657
34041	Snx13_01	Snx13	Snx13	"XM_017315016.2,XM_017315017.2,XM_006515062.4,XM_006515065.2,XM_006515064.3,NM_001014973.2"	GRCm38.p6	chr12:35132102-35132136	False		0	217463
28745	Rufy1_01	Rufy1	Rufy1	"XM_006532841.4,NM_172557.3,XM_017314442.2,XR_001779949.2"	GRCm38.p6	chr11:50417203-50417238	False		0	216724
15409	Atp10a_01	Atp10a	Atp10a	"XM_006540583.4,NM_009728.2,XR_882009.2,XM_017321952.2,XM_006540580.3,XM_006540581.3"	GRCm38.p6	chr7:58797328-58797371	False		0	11982
18828	Elmo1_01	Elmo1	Elmo1	"XM_030247142.1,NM_080288.2,XM_006516544.4,NM_198093.3,XM_030247141.1,XM_006516546.3,XM_006516545.4,XM_006516547.3"	GRCm38.p6	chr13:20564489-20564523	False		0	140580
19863	Fzr1_01	Fzr1	Fzr1	NM_019757.1	GRCm38.p6	chr10:81371367-81371401	False		0	56371
16240	Cbx3_01	Cbx3	Cbx3	"NM_007624.4,XM_017321374.2,NM_001355002.1"	GRCm38.p6	chr6:51475252-51475286	False		0	12417
27629	Psma2_01	Psma2	Psma2	NM_008944.2	GRCm38.p6	chr13:14613278-14613315	False		0	19166
31192	Timm29_01	Timm29	Timm29	NM_178619.4	GRCm38.p6	chr9:21593579-21593616	False		0	69773
20175	Glo1_01	Glo1	Glo1	"NM_025374.3,NM_001113560.1"	GRCm38.p6	chr17:30600065-30600100	False		0	109801
20837	Gnl1_01	Gnl1	Gnl1	NM_008136.2	GRCm38.p6	chr17:35981576-35981621	False		0	14670
28232	Rfc2_01	Rfc2	Rfc2	NM_020022.2	GRCm38.p6	chr5:134591152-134591187	False		0	19718
24941	Nrp2_01	Nrp2	Nrp2	"NM_001077405.1,NM_001077404.1,NM_001077403.1,NM_001077407.1,NM_010939.2,NM_001077406.1"	GRCm38.p6	chr1:62719001-62719036	False		0	18187
32382	Urm1_01	Urm1	Urm1	NM_026615.4	GRCm38.p6	chr2:29832718-29832752	False		0	68205
31531	Tmem87a_01	Tmem87a	Tmem87a	"XM_011239412.3,NM_173734.3,XM_011239410.2,XM_011239411.2,XM_006499077.2,XM_011239409.1,NM_001110496.1,NM_001110497.1"	GRCm38.p6	chr2:120394405-120394439	False		0	211499
14546	Adgre5_01	Adgre5	Adgre5	"NM_001163031.1,NM_011925.2,XM_006531033.4,NM_001163029.1,XM_006531035.4,XM_017312836.2,NM_001163030.1"	GRCm38.p6	chr8:83734315-83734352	False		0	26364
19337	Fam50a_01	Fam50a	Fam50a	NM_138607.3	GRCm38.p6	chrX:74317458-74317492	False		0	108160
15185	Arhgef3_01	Arhgef3	Arhgef3	"XM_030248036.1,XM_006519580.4,XM_030248035.1,XM_006519576.3,XM_006519579.4,NM_001289686.1,XM_006519575.3,NM_001289687.1,XM_006519574.4,NM_027871.2,NM_001289688.1"	GRCm38.p6	chr14:27379687-27379722	False		0	71704
21782	Iffo2_01	Iffo2	Iffo2	"XM_030253381.1,NM_001205173.1,XM_030253380.1,NM_183148.3"	GRCm38.p6	chr4:139614052-139614089	False		0	212632
29556	Slc25a44_01	Slc25a44	Slc25a44	"NM_001281795.2,XM_030252574.1,XM_030252575.1,NM_178696.5,NM_001145876.2,NM_001357749.1,NM_001145877.2"	GRCm38.p6	chr3:88421016-88421055	False		0	229517
17798	Cyp1b1_01	Cyp1b1	Cyp1b1	"NM_001364889.1,NM_009994.2"	GRCm38.p6	chr17:79713491-79713534	False		0	13078
17521	Crim1_01	Crim1	Crim1	"XM_006524602.3,XM_006524603.4,XM_030249892.1,XM_006524601.4,NM_015800.3"	GRCm38.p6	chr17:78315553-78315588	False		0	50766
24689	Nip7_01	Nip7	Nip7	"NM_001164472.1,NM_025391.2,NR_028367.1"	GRCm38.p6	chr8:107057139-107057178	False		0	66164
23986	Mrm2_01	Mrm2	Mrm2	NM_026510.1	GRCm38.p6	chr5:140331128-140331165	False		0	68017
15317	Asb8_01	Asb8	Asb8	"NM_001170711.1,XM_030248819.1,NM_030121.4,XM_006521542.4,NM_001170710.1,XM_011245775.3,XM_030248820.1"	GRCm38.p6	chr15:98136165-98136200	False		0	78541
28712	Rsrp1_01	Rsrp1	Rsrp1	NM_023665.3	GRCm38.p6	chr4:134924172-134924206	False		0	27981
27247	Ppm1a_01	Ppm1a	Ppm1a	"XM_006515603.3,NM_008910.3"	GRCm38.p6	chr12:72783778-72783813	False		0	19042
33103	Zbtb41_01	Zbtb41	Zbtb41	"XM_006529446.4,XM_006529448.4,NM_172643.5,XM_006529447.4"	GRCm38.p6	chr1:139423513-139423548	False		0	226470
28017	Rara_01	Rara	Rara	"XM_006532593.2,XM_030245701.1,NM_001177303.1,NM_001361954.1,NM_001177302.1,XM_030245702.1,XM_006532592.4,NM_001176528.1,NM_009024.2,XM_030245700.1,XM_006532597.2"	GRCm38.p6	chr11:98966365-98966399	False		0	19401
31842	Trim43b_01	Trim43b	"Trim43b,Trim43c"	"NM_001177858.1,NM_001170884.1,XM_006511358.4"	GRCm38.p6	"chr9:89085516-89085550,chr9:88847536-88847570"	False		0	666747
16720	Cdyl2_01	Cdyl2	Cdyl2	"NM_029441.3,XM_017312996.2"	GRCm38.p6	chr8:116624285-116624320	False		0	75796
23572	Mdm2_01	Mdm2	Mdm2	"NM_001288586.2,NM_010786.4,XM_030244938.1,XM_017313822.2"	GRCm38.p6	chr10:117692695-117692736	False		0	17246
15619	Banf1_01	Banf1	Banf1	"NM_001038231.2,NM_001286608.1,NR_104482.1,NM_011793.3"	GRCm38.p6	chr19:5365025-5365059	False		0	23825
32243	Ubqln1_01	Ubqln1	Ubqln1	"NM_026842.4,NM_152234.2"	GRCm38.p6	chr13:58193412-58193449	False		0	56085
22669	Krt18_01	Krt18	Krt18	NM_010664.2	GRCm38.p6	chr15:102029468-102029517	False		0	16668
27868	Rab15_01	Rab15	Rab15	"NM_001347407.1,NM_001347405.1,NM_001347406.1,XR_381469.4,NM_134050.5"	GRCm38.p6	chr12:76804447-76804486	False		0	104886
19040	Esd_01	Esd	Esd	"XM_030247645.1,XM_006518543.2,NM_001285423.1,NM_016903.5"	GRCm38.p6	chr14:74743242-74743289	False		0	13885
32168	U2af2_01	U2af2	U2af2	"XM_030242368.1,XM_030242369.1,NM_001205231.1,XM_030242365.1,XM_030242367.1,XM_006539727.4,XM_017322124.2,XM_030242364.1,XM_030242366.1,XM_006539728.4,NM_133671.3"	GRCm38.p6	chr7:5062297-5062336	False		0	22185
14611	Afap1l2_01	Afap1l2	Afap1l2	"XM_030250910.1,XM_030250911.1,XM_030250909.1,XM_030250908.1,NM_146102.2,NM_001177796.1,NM_001177797.1,XM_006527024.3"	GRCm38.p6	chr19:56920530-56920569	False		0	226250
32227	Ube2z_01	Ube2z	Ube2z	NM_172300.3	GRCm38.p6	chr11:96058343-96058388	False		0	268470
27304	Ppp1r9b_01	Ppp1r9b	Ppp1r9b	NM_172261.3	GRCm38.p6	chr11:94992265-94992299	False		0	217124
23872	Mob1a_01	Mob1a	Mob1a	"XM_006505969.4,NM_145571.2"	GRCm38.p6	chr6:83329957-83329994	False		0	232157
28728	Rtl8c_01	Rtl8c	Rtl8c	NM_028375.3	GRCm38.p6	chrX:53608049-53608084	False		0	72865
22494	Kif9_01	Kif9	Kif9	"NM_010628.3,XM_006511943.4,NM_001163569.1,XM_006511944.3,XM_006511945.3,XM_006511941.4,XM_006511942.4"	GRCm38.p6	chr9:110485131-110485168	False		0	16578
33521	Zhx1_01	Zhx1	Zhx1	"NM_001042438.2,NM_009572.4"	GRCm38.p6	chr15:58054769-58054804	False		0	22770
30667	Syt5_01	Syt5	Syt5	"NM_001360422.1,NM_001360421.1"	GRCm38.p6	chr7:4541855-4541894	False		0	53420
24239	Mvp_01	Mvp	Mvp	"XM_011241952.2,NM_080638.3"	GRCm38.p6	chr7:127001848-127001885	False		0	78388
15465	Atp6v0c_01	Atp6v0c	"Atp6v0c,Atp6v0c-ps2"	"NM_001361535.1,NM_001361534.1,NM_001361531.1,NM_009729.4,NM_001361533.1,NM_001361532.1,NR_037854.1"	GRCm38.p6	"chr6:37806308-37806343,chr17:24164704-24164739"	False		0	11984
17584	Csf1r_01	Csf1r	Csf1r	NM_001037859.2	GRCm38.p6	chr18:61109788-61109823	False		0	12978
21112	Gspt1_01	Gspt1	Gspt1	"NM_146066.2,NM_001130008.1"	GRCm38.p6	chr16:11253773-11253807	False		0	14852
21693	Hspb8_01	Hspb8	Hspb8	NM_030704.3	GRCm38.p6	chr5:116422355-116422395	False		0	80888
19879	Gabarapl1_01	Gabarapl1	Gabarapl1	NM_020590.4	GRCm38.p6	chr6:129537516-129537550	False		0	57436
14883	Angpt2_01	Angpt2	Angpt2	NM_007426.4	GRCm38.p6	chr8:18741204-18741239	False		0	11601
21276	H3c1_01	H3c1	"H3c10,H3c11,H3c8,H3c1"	"NM_013550.5,NM_178207.2,NM_145073.2,NM_178206.2"	GRCm38.p6	"chr13:23535733-23535767,chr13:23762032-23762066,chr13:21717946-21717980,chr13:21783049-21783083"	False		0	319152
32461	Utp3_01	Utp3	Utp3	NM_023054.2	GRCm38.p6	chr5:88555008-88555049	False		0	65961
16034	Cacna1a_01	Cacna1a	Cacna1a	"NM_007578.3,XR_003947224.1,XR_003947225.1,XM_006530588.4,XM_006530598.4,XM_006530595.4,XM_006530594.4,XR_003947222.1,XM_006530599.4,XM_030243260.1,XM_006530600.4,NM_001252059.1,XM_030243262.1,XR_003947223.1,XM_006530602.3,XM_006530603.4,XM_006530605.4,XM_006530587.4,XM_030243261.1,XM_006530609.3,XM_006530601.4,XM_006530589.4,XM_006530590.4,XR_003947221.1,XM_011248285.3,NM_001252060.1,NM_001252061.1,XM_006530591.4,XR_003947226.1,XM_006530592.4,XR_003947227.1,XM_006530597.4,XM_006530596.4,XM_006530593.4"	GRCm38.p6	chr8:84462785-84462822	False		0	12286
31723	Tpm4_01	Tpm4	Tpm4	NM_001001491.2	GRCm38.p6	chr8:72143528-72143562	False		0	326618
16083	Calm2_01	Calm2	Calm2	"NM_001355703.1,NM_007589.5"	GRCm38.p6	chr17:87435889-87435925	False		0	12314
18781	Eif3i_01	Eif3i	Eif3i	NM_018799.2	GRCm38.p6	chr4:129600415-129600449	False		0	54709
27558	Prrx2_01	Prrx2	Prrx2	"XM_006497806.1,NM_009116.2"	GRCm38.p6	chr2:30878442-30878476	False		0	20204
24554	Ndufs8_01	Ndufs8	Ndufs8	"NM_001271444.1,NM_001271443.1,NM_144870.5"	GRCm38.p6	chr19:3911016-3911055	False		0	225887
17581	Csde1_01	Csde1	Csde1	"XM_006501398.2,XM_017319550.2,NM_001161854.2,XM_006501397.1,NM_001310693.1,XM_006501399.3,NM_144901.4"	GRCm38.p6	chr3:103052837-103052876	False		0	229663
22999	Lmna_01	Lmna	Lmna	"NM_001002011.3,NM_019390.3,NM_001111102.2,XM_006501073.1"	GRCm38.p6	chr3:88486556-88486593	False		0	16905
16332	Ccdc25_01	Ccdc25	Ccdc25	NM_145944.5	GRCm38.p6	chr14:65851617-65851666	False		0	67179
15874	Brd4_01	Brd4	Brd4	"XM_006524686.2,XM_006524695.4,XM_017317588.2,XM_006524688.2,XM_006524691.2,XM_030249930.1,XM_006524693.3,XM_030249931.1,NM_001286630.1,XM_006524690.3,XM_006524683.3,XM_030249929.1,XM_030249927.1,XM_030249928.1,XM_030249926.1,XM_006524689.3,NM_020508.4,XM_030249925.1,XM_030249922.1,XM_030249924.1,XM_030249932.1,XM_006524685.2,XM_030249923.1,XM_006524684.3,NM_198094.2,XM_011246543.3"	GRCm38.p6	chr17:32222106-32222143	False		0	57261
32365	Uqcc1_01	Uqcc1	Uqcc1	"XM_030251889.1,NM_001355442.1,XM_011239705.3,NM_001355443.1,XM_006499922.4,NM_001355441.1,NM_018888.4,XR_003953678.1,XR_003953679.1,XM_011239706.3"	GRCm38.p6	chr2:155921689-155921724	False		0	56046
28221	Retreg3_01	Retreg3	Retreg3	"NM_001361583.1,NR_155071.1,NM_026501.3,NM_028933.4,NR_155070.1"	GRCm38.p6	chr11:101098371-101098414	False		0	67998
27785	Pttg1_01	Pttg1	Pttg1	"NM_001362799.1,XM_006533516.4,NM_013917.3,XM_030246068.1,NM_001131054.2"	GRCm38.p6	chr11:43424856-43424897	False		0	30939
26629	Pelp1_01	Pelp1	Pelp1	NM_029231.4	GRCm38.p6	chr11:70401680-70401715	False		0	75273
24395	Naga_01	Naga	Naga	"XM_030248370.1,XM_006520563.4,NM_008669.4,XM_030248372.1,XM_006520561.4,NM_001355546.1,XM_030248371.1"	GRCm38.p6	chr15:82335880-82335914	False		0	17939
17248	Cnot2_01	Cnot2	Cnot2	"XM_006514190.3,NM_001359248.1,XM_006514191.1,XM_006514174.3,NM_001359249.1,XM_006514175.4,XM_006514189.3,NM_001359251.1,XM_017314107.1,NM_001359250.1,NM_001359247.1,NM_001359253.1,NM_001359252.1,XM_030245301.1,XM_017314111.1,NM_001037846.3,XM_030245299.1,XM_030245298.1,NM_001359563.1,XM_030245296.1,XM_006514181.2,XM_006514182.3,XM_006514184.3,XM_030245302.1,NM_001037847.2,XM_006514183.3,XM_006514186.3,XM_030245297.1,NM_028082.2,XM_030245300.1,XM_006514188.4"	GRCm38.p6	chr10:116499446-116501209	False		0	72068
16403	Ccl11_01	Ccl11	Ccl11	NM_011330.3	GRCm38.p6	chr11:82061679-82061723	False		0	20292
28687	Rrs1_01	Rrs1	Rrs1	NM_021511.2	GRCm38.p6	chr1:9546308-9546343	False		0	59014
32225	Ube2v2_01	Ube2v2	Ube2v2	"NM_023585.4,XM_011246011.2,NM_001159351.1"	GRCm38.p6	chr16:15556508-15556543	False		0	70620
27080	Pnma1_01	Pnma1	Pnma1	NM_027438.3	GRCm38.p6	chr12:84147316-84147351	False		0	70481
23479	Matk_01	Matk	Matk	"XM_011243377.3,XM_006513295.4,NM_001285853.1,NM_010768.2,XM_011243376.3,NM_001285855.1,NM_001285854.1,XM_006513298.4,XM_006513299.3,XM_006513294.3"	GRCm38.p6	chr10:81259762-81259803	False		0	17179
24696	Nipbl_01	Nipbl	Nipbl	"XM_006519994.4,XM_006519995.2,XM_011245334.3,NM_027707.3,XM_017316746.2,XM_006519996.4,NM_201232.2"	GRCm38.p6	chr15:8365827-8365862	False		0	71175
32732	Vpreb1_01	Vpreb1	"Vpreb1,Vpreb2"	"XM_017316945.1,NM_016982.2,NM_016983.1,XM_017316944.2"	GRCm38.p6	"chr16:16868604-16868639,chr16:17981037-17981072"	False		0	22362
23801	Mkrn2_01	Mkrn2	Mkrn2	"XM_011241431.2,NM_023290.3"	GRCm38.p6	chr6:115610595-115610642	False		0	67027
18362	Dnajc18_01	Dnajc18	Dnajc18	"XM_006526345.3,XM_006526346.4,XM_006526344.4,XM_006526343.3,NM_029669.4"	GRCm38.p6	chr18:35686758-35686795	False		0	76594
22632	Kmt2e_01	Kmt2e	Kmt2e	"XM_006535805.4,NM_026984.2,XR_003955707.1,XR_389753.4,XM_006535807.3,XM_006535806.3,XM_017321090.2"	GRCm38.p6	chr5:23463023-23463058	False		0	69188
20803	Gna12_01	Gna12	Gna12	NM_010302.2	GRCm38.p6	chr5:140760941-140760988	False		0	14673
